"indexed.date-time",DOI,title,URL,author,"container-title",publisher,"short-container-title","created.date-time"
"[""2020-03-11T05:11:27.000Z"",""2020-03-11T05:11:27.000Z""]","10.1101/2020.03.06.20032425","[""Prevalence and Risk Factors of Acute Posttraumatic Stress Symptoms during the COVID-19 Outbreak in Wuhan, China""]","http://dx.doi.org/10.1101/2020.03.06.20032425","[{""given"":""Luna"",""sequence"":""first"",""affiliation"":[],""family"":""Sun""},{""given"":""Zhuoer"",""sequence"":""additional"",""affiliation"":[],""family"":""Sun""},{""given"":""Lili"",""sequence"":""additional"",""affiliation"":[],""family"":""Wu""},{""given"":""Zhenwen"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhu""},{""given"":""Fan"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Zhilei"",""sequence"":""additional"",""affiliation"":[],""family"":""Shang""},{""given"":""Yanpu"",""sequence"":""additional"",""affiliation"":[],""family"":""Jia""},{""given"":""Jingwen"",""sequence"":""additional"",""affiliation"":[],""family"":""Gu""},{""given"":""Yaoguang"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhou""},{""given"":""Yan"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Nianqi"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Weizhi"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T04:45:13.000Z"
"[""2020-03-11T05:11:33.000Z"",""2020-03-11T05:11:33.000Z""]","10.1101/2020.03.08.20032847","[""Prediction of COVID-19 Spreading Profiles in South Korea, Italy and Iran by Data-Driven Coding""]","http://dx.doi.org/10.1101/2020.03.08.20032847","[{""given"":""Choujun"",""sequence"":""first"",""affiliation"":[],""family"":""Zhan""},{""given"":""Chi K."",""sequence"":""additional"",""affiliation"":[],""family"":""Tse""},{""given"":""Zhikang"",""sequence"":""additional"",""affiliation"":[],""family"":""Lai""},{""given"":""Tianyong"",""sequence"":""additional"",""affiliation"":[],""family"":""Hao""},{""given"":""Jingjing"",""sequence"":""additional"",""affiliation"":[],""family"":""Su""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T04:55:33.000Z"
"[""2020-03-11T05:11:33.000Z"",""2020-03-11T05:11:33.000Z""]","10.1101/2020.03.06.20032417","[""Estimation of incubation period distribution of COVID-19 using disease onset forward time: a novel cross-sectional and forward follow-up study""]","http://dx.doi.org/10.1101/2020.03.06.20032417","[{""given"":""Qin"",""sequence"":""first"",""affiliation"":[],""family"":""Jing""},{""given"":""Chong"",""sequence"":""additional"",""affiliation"":[],""family"":""You""},{""given"":""Qiushi"",""sequence"":""additional"",""affiliation"":[],""family"":""Lin""},{""given"":""Taojun"",""sequence"":""additional"",""affiliation"":[],""family"":""Hu""},{""given"":""Shicheng"",""sequence"":""additional"",""affiliation"":[],""family"":""Yu""},{""given"":""Xiao-Hua"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhou""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T04:35:28.000Z"
"[""2020-03-11T05:41:16.000Z"",""2020-03-11T05:41:16.000Z""]","10.1101/2020.03.08.20030643","[""Transmission potential of COVID-19 in Iran""]","http://dx.doi.org/10.1101/2020.03.08.20030643","[{""given"":""Kamalich"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-4786-9438"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Muniz-Rodriguez""},{""given"":""Isaac Chun-Hai"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-5496-2529"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Fung""},{""given"":""Shayesterh R."",""sequence"":""additional"",""affiliation"":[],""family"":""Ferdosi""},{""given"":""Sylvia K."",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-9961-9975"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Ofori""},{""given"":""Yiseul"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-9751-7211"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Lee""},{""given"":""Amna"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-2344-5398"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Tariq""},{""given"":""Gerardo"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-2194-2251"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Chowell""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T05:15:12.000Z"
"[""2020-03-11T05:41:17.000Z"",""2020-03-11T05:41:17.000Z""]","10.1101/2020.03.06.20032334","[""Rapid Detection of 2019 Novel Coronavirus SARS-CoV-2 Using a CRISPR-based DETECTR Lateral Flow Assay""]","http://dx.doi.org/10.1101/2020.03.06.20032334","[{""given"":""James P"",""sequence"":""first"",""affiliation"":[],""family"":""Broughton""},{""given"":""Xianding"",""sequence"":""additional"",""affiliation"":[],""family"":""Deng""},{""given"":""Guixia"",""sequence"":""additional"",""affiliation"":[],""family"":""Yu""},{""given"":""Clare L"",""sequence"":""additional"",""affiliation"":[],""family"":""Fasching""},{""given"":""Jasmeet"",""sequence"":""additional"",""affiliation"":[],""family"":""Singh""},{""given"":""Jessica"",""sequence"":""additional"",""affiliation"":[],""family"":""Streithorst""},{""given"":""Andrea"",""sequence"":""additional"",""affiliation"":[],""family"":""Granados""},{""given"":""Alicia"",""sequence"":""additional"",""affiliation"":[],""family"":""Sotomayor-Gonzalez""},{""given"":""Kelsey"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-1227-2137"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zorn""},{""given"":""Allan"",""sequence"":""additional"",""affiliation"":[],""family"":""Gopez""},{""given"":""Elaine"",""sequence"":""additional"",""affiliation"":[],""family"":""Hsu""},{""given"":""Wei"",""sequence"":""additional"",""affiliation"":[],""family"":""Gu""},{""given"":""Steven"",""sequence"":""additional"",""affiliation"":[],""family"":""Miller""},{""given"":""Chao-Yang"",""sequence"":""additional"",""affiliation"":[],""family"":""Pan""},{""given"":""Hugo"",""sequence"":""additional"",""affiliation"":[],""family"":""Guevara""},{""given"":""Debra"",""sequence"":""additional"",""affiliation"":[],""family"":""Wadford""},{""given"":""Janice"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Charles Y"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-2915-2094"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Chiu""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T05:00:25.000Z"
"[""2020-03-11T05:41:18.000Z"",""2020-03-11T05:41:18.000Z""]","10.4414/fms.2020.08499","[""Un nouveau coronavirus se propage: faisons-nous ce qu’il faut?""]","http://dx.doi.org/10.4414/fms.2020.08499","[{""given"":""Danielle"",""sequence"":""first"",""affiliation"":[],""family"":""Vuichard""},{""given"":""Andreas"",""sequence"":""additional"",""affiliation"":[],""family"":""Widmer""},{""given"":""Martin"",""sequence"":""additional"",""affiliation"":[],""family"":""Krause""}]","[""Forum Médical Suisse ‒ Swiss Medical Forum""]","EMH Swiss Medical Publishers, Ltd.","[""Swiss Med Forum""]","2020-03-11T05:00:24.000Z"
"[""2020-03-11T05:41:18.000Z"",""2020-03-11T05:41:18.000Z""]","10.1101/2020.03.06.20031377","[""Clinical Characteristics on 25 Discharged Patients with COVID-19 Virus Returning""]","http://dx.doi.org/10.1101/2020.03.06.20031377","[{""given"":""Jing"",""sequence"":""first"",""affiliation"":[],""family"":""Yuan""},{""given"":""Shanglong"",""sequence"":""additional"",""affiliation"":[],""family"":""Kou""},{""given"":""Yanhua"",""sequence"":""additional"",""affiliation"":[],""family"":""Liang""},{""given"":""Jianfeng"",""sequence"":""additional"",""affiliation"":[],""family"":""Zeng""},{""given"":""Yanchao"",""sequence"":""additional"",""affiliation"":[],""family"":""Pan""},{""given"":""Lei"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T05:25:17.000Z"
"[""2020-03-11T05:41:19.000Z"",""2020-03-11T05:41:19.000Z""]","10.4414/smf.2020.08499","[""Ein neues Coronavirus breitet sich aus: machen wir es richtig?""]","http://dx.doi.org/10.4414/smf.2020.08499","[{""given"":""Danielle"",""sequence"":""first"",""affiliation"":[],""family"":""Vuichard""},{""given"":""Andreas"",""sequence"":""additional"",""affiliation"":[],""family"":""Widmer""},{""given"":""Martin"",""sequence"":""additional"",""affiliation"":[],""family"":""Krause""}]","[""Swiss Medical Forum ‒ Schweizerisches Medizin-Forum""]","EMH Swiss Medical Publishers, Ltd.","[""Swiss Med Forum""]","2020-03-11T05:00:16.000Z"
"[""2020-03-11T05:41:20.000Z"",""2020-03-11T05:41:20.000Z""]","10.1101/2020.03.08.20029710","[""A retrospective study of the clinical characteristics of COVID-19 infection in 26 children""]","http://dx.doi.org/10.1101/2020.03.08.20029710","[{""given"":""Anjue"",""sequence"":""first"",""affiliation"":[],""family"":""Tang""},{""given"":""Wenhui"",""sequence"":""additional"",""affiliation"":[],""family"":""Xu""},{""given"":""min"",""sequence"":""additional"",""affiliation"":[],""family"":""shen""},{""given"":""Peifen"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Guobao"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Yingxia"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Lei"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T05:05:33.000Z"
"[""2020-03-11T05:41:26.000Z"",""2020-03-11T05:41:26.000Z""]","10.1101/2020.03.07.20031393","[""The epidemiological characteristics of 2019 novel coronavirus diseases (COVID-19) in Jingmen,Hubei,China""]","http://dx.doi.org/10.1101/2020.03.07.20031393","[{""given"":""Qijun"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0001-8130-3334"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Gao""},{""given"":""yingfu"",""sequence"":""additional"",""affiliation"":[],""family"":""hu""},{""given"":""zhiguo"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-9006-1664"",""authenticated-orcid"":false,""affiliation"":[],""suffix"":""Sr."",""family"":""dai""},{""given"":""Jing"",""sequence"":""additional"",""affiliation"":[],""family"":""wu""},{""given"":""Feng"",""sequence"":""additional"",""affiliation"":[],""family"":""Xiao""},{""given"":""Jing"",""sequence"":""additional"",""affiliation"":[],""family"":""wang""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T05:15:24.000Z"
"[""2020-03-11T05:41:27.000Z"",""2020-03-11T05:41:27.000Z""]","10.5607/en20009","[""Development of a Laboratory-safe and Low-cost Detection Protocol for SARS-CoV-2 of the Coronavirus Disease 2019 (COVID-19)""]","http://dx.doi.org/10.5607/en20009","[{""given"":""Joungha"",""sequence"":""first"",""affiliation"":[{""name"":""Center for Cognition and Sociality, Cognitive Glioscience Group, Institute for Basic Science, Daejeon 34126, Korea""},{""name"":""Department of Biological Sciences, Korea Advanced Institute of Science and Technology (KAIST), Daejeon 34141, Korea""}],""family"":""Won""},{""given"":""Solji"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for Cognition and Sociality, Cognitive Glioscience Group, Institute for Basic Science, Daejeon 34126, Korea""}],""family"":""Lee""},{""given"":""Myungsun"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for Cognition and Sociality, Cognitive Glioscience Group, Institute for Basic Science, Daejeon 34126, Korea""}],""family"":""Park""},{""given"":""Tai Young"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for Cognition and Sociality, Cognitive Glioscience Group, Institute for Basic Science, Daejeon 34126, Korea""}],""family"":""Kim""},{""given"":""Mingu Gordon"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for Cognition and Sociality, Cognitive Glioscience Group, Institute for Basic Science, Daejeon 34126, Korea""},{""name"":""KU-KIST Graduate School of Converging Science and Technology, Korea University, Seoul 02841, Korea""}],""family"":""Park""},{""given"":""Byung Yoon"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Otorhinolaryngology, Seoul National University Bundang Hospital, Seongnam 13620, Korea""}],""family"":""Choi""},{""given"":""Dongwan"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for RNA Research, Institute for Basic Science, Seoul 08826, Korea""},{""name"":""School of Biological Sciences, Seoul National University, Seoul 08826, Korea""}],""family"":""Kim""},{""given"":""Hyeshik"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for RNA Research, Institute for Basic Science, Seoul 08826, Korea""},{""name"":""School of Biological Sciences, Seoul National University, Seoul 08826, Korea""}],""family"":""Chang""},{""given"":""V. Narry"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for RNA Research, Institute for Basic Science, Seoul 08826, Korea""},{""name"":""School of Biological Sciences, Seoul National University, Seoul 08826, Korea""}],""family"":""Kim""},{""given"":""C. Justin"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for Cognition and Sociality, Cognitive Glioscience Group, Institute for Basic Science, Daejeon 34126, Korea""}],""family"":""Lee""}]","[""Experimental Neurobiology""]","The Korean Society for Brain and Neural Science","[""Exp Neurobiol""]","2020-03-11T05:25:06.000Z"
"[""2020-03-11T06:11:07.000Z"",""2020-03-11T06:11:07.000Z""]","10.1016/j.ijtb.2020.02.004","[""Tuberculosis and novel Wuhan coronavirus infection: Pathological interrelationship""]","http://dx.doi.org/10.1016/j.ijtb.2020.02.004","[{""given"":""Sora"",""sequence"":""first"",""affiliation"":[],""family"":""Yasri""},{""given"":""Viroj"",""sequence"":""additional"",""affiliation"":[],""family"":""Wiwanitkit""}]","[""Indian Journal of Tuberculosis""]","Elsevier BV","[""Indian Journal of Tuberculosis""]","2020-02-26T16:30:51.000Z"
"[""2020-03-11T06:11:07.000Z"",""2020-03-11T06:11:07.000Z""]","10.1101/2020.03.07.20032326","[""Analytical sensibility and specificity of two RT-qPCR protocols for SARS-CoV-2 detection performed in an automated workflow""]","http://dx.doi.org/10.1101/2020.03.07.20032326","[{""given"":""Gustavo Barcelos"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-2136-3471"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Barra""},{""given"":""Ticiane Henriques"",""sequence"":""additional"",""affiliation"":[],""family"":""Santa Rita""},{""given"":""Pedro Goes"",""sequence"":""additional"",""affiliation"":[],""family"":""Mesquita""},{""given"":""Rafael Henriques"",""sequence"":""additional"",""affiliation"":[],""family"":""Jacomo""},{""given"":""Lidia Freire Abdalla"",""sequence"":""additional"",""affiliation"":[],""family"":""Nery""}]",,"Cold Spring Harbor Laboratory",,"2020-03-11T05:45:29.000Z"
"[""2020-03-11T06:40:45.000Z"",""2020-03-11T06:40:45.000Z""]","10.1002/joa3.12330","[""Frequency of arrhythmia in novel coronavirus 2019 infection""]","http://dx.doi.org/10.1002/joa3.12330","[{""given"":""Beuy"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-5281-0369"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Sanitation1 Medical Academic Center Bangkok Thailand""}],""family"":""Joob""},{""given"":""Viroj"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Community Medicine Dr DY Patil University Pune India""},{""name"":""Department of Tropical Medicine Hainan Medical University Haikou China""}],""family"":""Wiwanitkit""}]","[""Journal of Arrhythmia""]",Wiley,"[""J Arrhythmia""]","2020-03-11T05:59:30.000Z"
"[""2020-03-11T06:40:49.000Z"",""2020-03-11T06:40:49.000Z""]","10.1186/s12942-020-00202-8","[""Geographical tracking and mapping of coronavirus disease COVID-19/severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) epidemic and associated events around the world: how 21st century GIS technologies are supporting the global fight against outbreaks and epidemics""]","http://dx.doi.org/10.1186/s12942-020-00202-8","[{""given"":""Maged N."",""sequence"":""first"",""affiliation"":[],""family"":""Kamel Boulos""},{""given"":""Estella M."",""sequence"":""additional"",""affiliation"":[],""family"":""Geraghty""}]","[""International Journal of Health Geographics""]","Springer Science and Business Media LLC","[""Int J Health Geogr""]","2020-03-11T06:02:42.000Z"
"[""2020-03-11T07:10:19.000Z"",""2020-03-11T07:10:19.000Z""]","10.1111/bjd.19011","[""Emergency management for preventing and controlling nosocomial infection of 2019 novel coronavirus: implications for the dermatology department""]","http://dx.doi.org/10.1111/bjd.19011","[{""given"":""J."",""sequence"":""first"",""affiliation"":[{""name"":""Department of Dermatology Union Hospital Tongji Medical College Huazhong University of Science and Technology Wuhan 430022China""},{""name"":""Hubei Engineering Research Center for Skin Repair and Theranostics Wuhan 430022China""}],""family"":""Tao""},{""given"":""Z."",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Dermatology Union Hospital Tongji Medical College Huazhong University of Science and Technology Wuhan 430022China""},{""name"":""The Second Clinical Medical College Chongqing Medical University Chongqing 400010China""}],""family"":""Song""},{""given"":""L."",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Dermatology Union Hospital Tongji Medical College Huazhong University of Science and Technology Wuhan 430022China""},{""name"":""Hunan Normal University School of Medicine Changsha 410013Hunan China""}],""family"":""Yang""},{""given"":""C."",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Dermatology Union Hospital Tongji Medical College Huazhong University of Science and Technology Wuhan 430022China""},{""name"":""Hubei Engineering Research Center for Skin Repair and Theranostics Wuhan 430022China""}],""family"":""Huang""},{""given"":""A."",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Dermatology Union Hospital Tongji Medical College Huazhong University of Science and Technology Wuhan 430022China""},{""name"":""Hubei Engineering Research Center for Skin Repair and Theranostics Wuhan 430022China""}],""family"":""Feng""},{""given"":""X."",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Dermatology The Second Affiliated Hospital of Zhejiang University School of Medicine 310009Zhejiang China""}],""family"":""Man""}]","[""British Journal of Dermatology""]",Wiley,"[""Br J Dermatol""]","2020-03-06T02:35:02.000Z"
